-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0915,1,17.846,1,5.4965,1,29.803,1,78.112,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.7622,1,12.7972,1,9.283,1,4.9655,1,4.9034,1,4.2182,1,4.2935,1,0,0,0,0,4.3097,1,0,0,0,0,0,0,0,0,0,0,5.6543,1,13.118,1,14.942,1,0,0,0,0,0,0,0,0,19.4048,1,21.5468,1,21.0644,1,0,0,0,0,0,0,25.0856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.834,1,21.8156,1,18.6344,1,0,0,0,0,0,0,17.1632,1,sum,383.145,-77.9274
-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1.19656,1,12.215,1,6.1517,1,23.2,1,77.488,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.4549,1,7.2412,1,12.7336,1,3.8555,1,6.0524,1,5.6978,1,4.9178,1,0,0,0,0,6.4361,1,0,0,0,0,0,0,0,0,0,0,4.1003,1,15.096,1,19.51,1,0,0,0,0,0,0,0,0,25.2416,1,19.8548,1,18.4424,1,0,0,0,0,0,0,16.0772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2356,1,16.6004,1,20.5916,1,0,0,0,0,0,0,18.0908,1,max,367.481,-77.4968
-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1.03456,1,11.79,1,5.7065,1,27.79,1,92.956,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.6753,1,7.7662,1,8.4388,1,5.7707,1,4.5725,1,6.2537,1,6.2777,1,0,0,0,0,5.9999,1,0,0,0,0,0,0,0,0,0,0,4.6298,1,12.949,1,17.44,1,0,0,0,0,0,0,0,0,15.9704,1,20.3096,1,21.5948,1,0,0,0,0,0,0,18.7148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.292,1,20.0132,1,20.7836,1,0,0,0,0,0,0,20.7584,1,max,385.487,-84.7058
-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1.00912,1,19.364,1,4.3472,1,21.739,1,101.488,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.9694,1,8.527,1,11.4016,1,3.7199,1,5.1599,1,6.4625,1,5.1164,1,0,0,0,0,5.3774,1,0,0,0,0,0,0,0,0,0,0,5.1656,1,18.171,1,16.386,1,0,0,0,0,0,0,0,0,16.016,1,19.1864,1,21.0956,1,0,0,0,0,0,0,19.7648,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.5984,1,19.6892,1,16.274,1,0,0,0,0,0,0,15.2084,1,sum,390.237,-67.0906
-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.86164,1,14.266,1,5.4974,1,21.37,1,101.92,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0766,1,11.68,1,12.3808,1,4.9283,1,6.386,1,5.4527,1,6.0806,1,0,0,0,0,3.6827,1,0,0,0,0,0,0,0,0,0,0,6.1442,1,17.502,1,12.643,1,0,0,0,0,0,0,0,0,14.9516,1,16.0316,1,21.6416,1,0,0,0,0,0,0,24.4532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.976,1,20.8988,1,15.0944,1,0,0,0,0,0,0,18.4664,1,max,386.386,-82.4022
-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.19464,1,13.781,1,4.9169,1,23.023,1,110.92,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.8925,1,8.614,1,12.277,1,4.6226,1,3.668,1,5.3009,1,5.0183,1,0,0,0,0,3.7157,1,0,0,0,0,0,0,0,0,0,0,4.7831,1,12.66,1,19.015,1,0,0,0,0,0,0,0,0,17.462,1,22.5164,1,20.9564,1,0,0,0,0,0,0,18.4856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2288,1,14.108,1,21.6776,1,0,0,0,0,0,0,25.5488,1,max,404.386,-71.7892
-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.13188,1,15.982,1,6.3551,1,27.104,1,95.698,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.7214,1,9.4174,1,9.6796,1,4.5023,1,5.0819,1,3.8843,1,4.0067,1,0,0,0,0,3.9335,1,0,0,0,0,0,0,0,0,0,0,6.4745,1,15.264,1,18.05,1,0,0,0,0,0,0,0,0,19.154,1,17.8592,1,21.506,1,0,0,0,0,0,0,16.8092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.7392,1,22.1804,1,19.7492,1,0,0,0,0,0,0,14.5388,1,max,376.823,-81.7334
-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1.066,1,13.561,1,3.9758,1,29.587,1,91.468,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.5844,1,11.9722,1,8.2288,1,6.1184,1,5.7344,1,5.915,1,6.3272,1,0,0,0,0,4.2203,1,0,0,0,0,0,0,0,0,0,0,5.9981,1,15.789,1,16.585,1,0,0,0,0,0,0,0,0,23.2676,1,20.6228,1,23.6936,1,0,0,0,0,0,0,24.2096,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3336,1,17.144,1,25.0148,1,0,0,0,0,0,0,24.6872,1,sum,414.104,-80.2268
-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1.23376,1,16.412,1,6.3959,1,22.55,1,96.736,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.3582,1,8.6728,1,7.8856,1,4.562,1,6.3209,1,4.8089,1,5.855,1,0,0,0,0,6.1247,1,0,0,0,0,0,0,0,0,0,0,6.344,1,10.047,1,14.458,1,0,0,0,0,0,0,0,0,16.0784,1,24.8744,1,17.4464,1,0,0,0,0,0,0,25.658,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.9692,1,24.8552,1,19.6088,1,0,0,0,0,0,0,25.514,1,sum,399.769,-77.086
-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.06186,1,11.172,1,4.9247,1,20.749,1,119.284,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.9566,1,9.6466,1,10.4518,1,4.3781,1,4.085,1,5.4836,1,3.7142,1,0,0,0,0,6.0974,1,0,0,0,0,0,0,0,0,0,0,6.4733,1,19.463,1,10.289,1,0,0,0,0,0,0,0,0,23.3732,1,14.5148,1,20.9504,1,0,0,0,0,0,0,22.5908,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0968,1,22.8896,1,22.1504,1,0,0,0,0,0,0,24.3104,1,sum,407.107,-80.8474
-1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0.76138,1,15.733,1,4.0655,1,25.886,1,71.818,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.3101,1,8.4364,1,8.7106,1,4.5938,1,4.7564,1,4.6601,1,3.7733,1,0,0,0,0,5.0576,1,0,0,0,0,0,0,0,0,0,0,5.0069,1,13.797,1,12.578,1,0,0,0,0,0,0,0,0,20.0864,1,14.1512,1,16.886,1,0,0,0,0,0,0,25.5704,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.1856,1,15.0344,1,14.3948,1,0,0,0,0,0,0,18.2648,1,sum,338.518,-84.2562
-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1.27,1,10.596,1,3.7385,1,22.437,1,72.574,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.9891,1,7.4608,1,8.8156,1,4.8701,1,5.2742,1,4.8932,1,6.3488,1,0,0,0,0,6.1679,1,0,0,0,0,0,0,0,0,0,0,5.2658,1,15.575,1,15.603,1,0,0,0,0,0,0,0,0,20.948,1,20.75,1,15.4184,1,0,0,0,0,0,0,22.6784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.41,1,22.4096,1,16.034,1,0,0,0,0,0,0,14.216,1,max,344.743,-83.3144
-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7525,1,19.95,1,4.9835,1,24.378,1,94.138,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.5079,1,12.8902,1,10.2412,1,5.5538,1,3.8699,1,5.5028,1,3.5147,1,0,0,0,0,5.633,1,0,0,0,0,0,0,0,0,0,0,4.1513,1,12.59,1,17.152,1,0,0,0,0,0,0,0,0,25.5944,1,25.0796,1,24.9824,1,0,0,0,0,0,0,17.5568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.0896,1,16.8692,1,17.7512,1,0,0,0,0,0,0,18.4592,1,max,401.191,-90.8055
-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00888,1,10.628,1,3.6359,1,23.533,1,121.738,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.8543,1,10.3168,1,11.9224,1,4.1609,1,4.5728,1,4.4747,1,3.8918,1,0,0,0,0,6.3329,1,0,0,0,0,0,0,0,0,0,0,4.085,1,15.8,1,13.23,1,0,0,0,0,0,0,0,0,24.128,1,17.3492,1,22.0556,1,0,0,0,0,0,0,17.0756,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7312,1,15.6524,1,25.4972,1,0,0,0,0,0,0,21.0488,1,max,405.723,-77.2453
