-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0.72424,1,12.672,1,5.5175,1,26.078,1,30.2536,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.9025,1,9.0274,1,12.8902,1,3.9656,1,5.0063,1,4.9769,1,5.36,1,0,0,0,0,5.3399,1,0,0,0,0,0,0,0,0,0,0,6.1649,1,19.119,1,11.292,1,0,0,0,0,0,0,0,0,19.442,1,16.016,1,25.73,1,0,0,0,0,0,0,22.9604,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5192,1,18.98,1,23.3852,1,0,0,0,0,0,0,14.1224,1,max,325.445,-107.518
-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0.78376,1,11.049,1,6.0758,1,24.115,1,47.8888,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.8716,1,9.6718,1,7.3774,1,6.2612,1,3.9428,1,6.0617,1,4.9586,1,0,0,0,0,5.4746,1,0,0,0,0,0,0,0,0,0,0,5.6906,1,19.184,1,12.097,1,0,0,0,0,0,0,0,0,17.66,1,15.3716,1,16.3736,1,0,0,0,0,0,0,22.616,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6056,1,14.09,1,18.134,1,0,0,0,0,0,0,20.0756,1,sum,315.43,-77.1209
-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.00168,1,13.337,1,4.3727,1,26.954,1,38.368,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.9022,1,8.2576,1,11.2252,1,5.1971,1,4.8347,1,4.5854,1,6.2423,1,0,0,0,0,3.9875,1,0,0,0,0,0,0,0,0,0,0,3.8276,1,14.079,1,11.871,1,0,0,0,0,0,0,0,0,22.7696,1,14.0612,1,21.1304,1,0,0,0,0,0,0,17.3588,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.702,1,24.6488,1,23.2904,1,0,0,0,0,0,0,24.8276,1,sum,328.832,-75.4143
-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1.04614,1,11.724,1,5.4158,1,25.897,1,50.0776,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.9593,1,11.3704,1,11.5726,1,4.5152,1,4.5317,1,4.1381,1,6.1412,1,0,0,0,0,5.8691,1,0,0,0,0,0,0,0,0,0,0,5.9264,1,15.362,1,16.979,1,0,0,0,0,0,0,0,0,20.1788,1,20.7044,1,18.9056,1,0,0,0,0,0,0,22.3232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6548,1,23.9528,1,22.7156,1,0,0,0,0,0,0,16.304,1,max,354.265,-106.888
-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92704,1,17.055,1,5.6981,1,24.847,1,50.8408,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.4588,1,8.8924,1,8.437,1,5.9993,1,5.1629,1,4.2704,1,4.7651,1,0,0,0,0,4.4858,1,0,0,0,0,0,0,0,0,0,0,6.2801,1,14.436,1,19.064,1,0,0,0,0,0,0,0,0,25.1372,1,20.9156,1,16.7432,1,0,0,0,0,0,0,21.1844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.9884,1,18.8,1,18.6236,1,0,0,0,0,0,0,25.1024,1,sum,351.115,-76.945
-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0.95014,1,16.96,1,3.9437,1,29.939,1,35.1424,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0367,1,12.5974,1,12.2704,1,4.9484,1,6.4376,1,5.3567,1,5.6507,1,0,0,0,0,3.8951,1,0,0,0,0,0,0,0,0,0,0,5.1047,1,17.967,1,18.252,1,0,0,0,0,0,0,0,0,16.9292,1,24.4304,1,25.5008,1,0,0,0,0,0,0,20.1092,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0568,1,14.2796,1,25.9616,1,0,0,0,0,0,0,23.318,1,max,350.038,-74.384
-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.29832,1,10.926,1,4.4276,1,27.361,1,39.2464,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.7108,1,10.5778,1,12.2638,1,5.3069,1,6.1355,1,4.8563,1,5.9741,1,0,0,0,0,5.8526,1,0,0,0,0,0,0,0,0,0,0,5.9258,1,11.968,1,14.602,1,0,0,0,0,0,0,0,0,25.2152,1,21.9404,1,16.8068,1,0,0,0,0,0,0,24.5708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.914,1,25.6496,1,17.3576,1,0,0,0,0,0,0,14.9312,1,sum,339.819,-66.1652
-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0.82498,1,13.843,1,5.3585,1,20.805,1,30.0592,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.7233,1,9.2476,1,11.3128,1,4.7078,1,5.4596,1,4.5656,1,6.4685,1,0,0,0,0,6.4193,1,0,0,0,0,0,0,0,0,0,0,5.2064,1,15.275,1,12.43,1,0,0,0,0,0,0,0,0,25.1072,1,14.816,1,14.8892,1,0,0,0,0,0,0,20.4344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9668,1,17.1764,1,20.4356,1,0,0,0,0,0,0,25.454,1,sum,320.986,-78.6287
-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.10554,1,14.469,1,3.8978,1,22.803,1,44.3128,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.8577,1,12.1732,1,12.7984,1,4.8323,1,4.6058,1,4.3643,1,4.5467,1,0,0,0,0,3.6734,1,0,0,0,0,0,0,0,0,0,0,6.2189,1,15.04,1,10.795,1,0,0,0,0,0,0,0,0,14.894,1,15.7616,1,23.1644,1,0,0,0,0,0,0,17.2568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1356,1,14.6768,1,18.7556,1,0,0,0,0,0,0,17.9456,1,sum,311.084,-65.994
-1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.11328,1,15.435,1,6.4232,1,28.602,1,29.6776,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.0304,1,9.2422,1,10.9906,1,4.4957,1,5.4836,1,3.5183,1,3.6227,1,0,0,0,0,3.7295,1,0,0,0,0,0,0,0,0,0,0,6.1538,1,12.845,1,11.087,1,0,0,0,0,0,0,0,0,21.4988,1,16.8296,1,18.7676,1,0,0,0,0,0,0,24.0764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.6584,1,22.568,1,15.296,1,0,0,0,0,0,0,16.046,1,max,307.191,-73.7944
