kc2(5, 11, 6, 11, 152, 432, 2629.78, 0.03, 31.68, 83.01, 83311.6, 0.88, 4628.42, 114, 18, 17, 0, 18, 50, 256, 176, 21, 1, one, 0.00657895).
kc2(15, 4, 1, 2, 39, 83, 429.1, 0.05, 19, 22.58, 8152.97, 0.14, 452.94, 29, 1, 7, 0, 19, 17, 49, 34, 7, 0, zero, 0).
kc2(19, 1, 1, 1, 6, 16, 57.36, 0.35, 2.86, 20.08, 163.88, 0.02, 9.1, 5, 0, 0, 0, 5, 7, 8, 8, 1, 0, zero, 0).
kc2(36, 2, 1, 2, 13, 18, 66.61, 0.18, 5.6, 11.89, 373, 0.02, 20.72, 8, 0, 1, 0, 8, 5, 11, 7, 3, 0, zero, 0).
kc2(42, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(45, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(56, 1, 1, 1, 6, 11, 34.87, 0.29, 3.5, 9.96, 122.04, 0.01, 6.78, 4, 0, 0, 0, 7, 2, 9, 2, 1, 0, zero, 0).
kc2(57, 2, 1, 1, 15, 38, 169.46, 0.13, 7.8, 21.73, 1321.78, 0.06, 73.43, 10, 0, 1, 0, 12, 10, 25, 13, 3, 0, zero, 0).
kc2(83, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(100, 6, 1, 5, 17, 50, 216.1, 0.14, 7.33, 29.47, 1584.71, 0.07, 88.04, 13, 0, 2, 0, 8, 12, 28, 22, 11, 0, zero, 0).
kc2(101, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(109, 1, 1, 1, 4, 6, 15.51, 0.4, 2.5, 6.2, 38.77, 0.01, 2.15, 2, 0, 0, 0, 5, 1, 5, 1, 1, 0, zero, 0).
kc2(112, 1, 1, 1, 8, 10, 30, 0.3, 3.33, 9, 100, 0.01, 5.56, 4, 0, 1, 0, 5, 3, 6, 4, 1, 0, zero, 0).
kc2(113, 1, 1, 1, 4, 5, 11.61, 0.67, 1.5, 7.74, 17.41, 0, 0.97, 2, 0, 0, 0, 3, 2, 3, 2, 1, 0, zero, 0).
