kc2(2, 33, 10, 16, 230, 575, 3732.82, 0.03, 39.82, 93.74, 148644, 1.24, 8258, 174, 15, 34, 5, 23, 67, 343, 232, 65, 1, one, 0.00434783).
kc2(9, 1, 1, 1, 8, 10, 31.7, 0.5, 2, 15.85, 63.4, 0.01, 3.52, 3, 0, 0, 1, 4, 5, 5, 5, 1, 0, zero, 0).
kc2(17, 2, 1, 1, 9, 21, 87.57, 0.25, 4, 21.89, 350.27, 0.03, 19.46, 8, 0, 0, 0, 8, 10, 11, 10, 3, 0, zero, 0).
kc2(25, 12, 4, 5, 74, 193, 1135.35, 0.05, 19.92, 57, 22615, 0.38, 1256.39, 56, 5, 8, 0, 22, 37, 126, 67, 19, 0, zero, 0).
kc2(35, 10, 1, 10, 82, 220, 1178.66, 0.07, 15.03, 78.4, 17719.2, 0.39, 984.4, 73, 0, 7, 0, 11, 30, 138, 82, 19, 0, zero, 0).
kc2(40, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(44, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(94, 1, 1, 1, 8, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 4, 4, 6, 1, 0, zero, 0).
kc2(98, 1, 1, 1, 4, 6, 15.51, 0.4, 2.5, 6.2, 38.77, 0.01, 2.15, 2, 0, 0, 0, 5, 1, 5, 1, 1, 0, zero, 0).
kc2(102, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(120, 1, 1, 1, 8, 10, 30, 0.3, 3.33, 9, 100, 0.01, 5.56, 4, 0, 1, 0, 5, 3, 6, 4, 1, 0, zero, 0).
kc2(147, 4, 1, 4, 56, 101, 513.83, 0.07, 14.61, 35.18, 7504.68, 0.17, 416.93, 40, 3, 3, 0, 15, 19, 64, 37, 7, 0, zero, 0).
kc2(171, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, zero, 0).
kc2(176, 3, 1, 3, 31, 75, 348.29, 0.09, 11, 31.66, 3831.18, 0.12, 212.84, 23, 1, 4, 0, 11, 14, 47, 28, 5, 0, zero, 0).
kc2(178, 5, 1, 3, 21, 68, 311.78, 0.09, 10.58, 29.48, 3297.65, 0.1, 183.2, 18, 0, 1, 0, 11, 13, 43, 25, 9, 0, zero, 0).
kc2(201, 2, 1, 2, 8, 21, 77.71, 0.29, 3.43, 22.67, 266.43, 0.03, 14.8, 6, 0, 0, 0, 6, 7, 13, 8, 3, 0, zero, 0).
kc2(211, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(215, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(218, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(266, 1, 1, 1, 4, 5, 11.61, 0.67, 1.5, 7.74, 17.41, 0, 0.97, 2, 0, 0, 0, 3, 2, 3, 2, 1, 0, zero, 0).
kc2(274, 12, 5, 7, 94, 250, 1494.32, 0.04, 23.32, 64.08, 34844.8, 0.5, 1935.82, 69, 9, 12, 2, 19, 44, 142, 108, 23, 0, zero, 0).
kc2(281, 6, 1, 5, 51, 125, 635.93, 0.05, 20.44, 31.11, 13001.3, 0.21, 722.29, 35, 2, 11, 0, 16, 18, 79, 46, 11, 0, zero, 0).
kc2(288, 2, 1, 1, 6, 46, 216.22, 0.2, 4.89, 44.23, 1057.08, 0.07, 58.73, 10, 0, 2, 0, 6, 9, 10, 9, 3, 0, zero, 0).
kc2(291, 1, 1, 1, 4, 6, 15.51, 0.5, 2, 7.75, 31.02, 0.01, 1.72, 2, 0, 0, 0, 4, 2, 4, 2, 1, 0, zero, 0).
kc2(332, 2, 1, 2, 28, 59, 263.11, 0.1, 10, 26.31, 2631.06, 0.09, 146.17, 18, 0, 6, 0, 10, 12, 35, 24, 3, 0, zero, 0).
