kc2(26, 1, 1, 1, 10, 17, 53.89, 0.5, 2, 26.94, 107.78, 0.02, 5.99, 5, 0, 0, 0, 3, 8, 9, 8, 1, 0, zero, 0).
kc2(33, 4, 1, 2, 39, 105, 520.19, 0.07, 13.89, 37.44, 7227.91, 0.17, 401.55, 29, 1, 4, 2, 12, 19, 61, 44, 7, 0, zero, 0).
kc2(43, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(48, 2, 1, 1, 4, 11, 36.54, 0.4, 2.5, 14.62, 91.35, 0.01, 5.08, 2, 0, 0, 0, 5, 5, 6, 5, 3, 0, zero, 0).
kc2(49, 1, 1, 1, 12, 23, 87.57, 0.16, 6.25, 14.01, 547.31, 0.03, 30.41, 6, 0, 2, 0, 10, 4, 18, 5, 1, 0, zero, 0).
kc2(54, 1, 1, 1, 13, 32, 130.8, 0.13, 7.86, 16.65, 1027.7, 0.04, 57.09, 6, 3, 2, 0, 10, 7, 21, 11, 1, 0, zero, 0).
kc2(67, 1, 1, 1, 9, 4, 6.34, 1.33, 0.75, 8.45, 4.75, 0, 0.26, 2, 0, 0, 0, 3, 2, 18, 11, 1, 0, zero, 0).
kc2(84, 25, 4, 4, 102, 248, 1488, 0.05, 19.17, 77.62, 28525.3, 0.5, 1584.74, 92, 3, 5, 0, 17, 47, 142, 106, 49, 0, zero, 0).
kc2(92, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(99, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(122, 1, 1, 1, 8, 10, 30, 0.3, 3.33, 9, 100, 0.01, 5.56, 4, 0, 1, 0, 5, 3, 6, 4, 1, 0, zero, 0).
kc2(136, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(140, 1, 1, 1, 4, 6, 15.51, 0.4, 2.5, 6.2, 38.77, 0.01, 2.15, 2, 0, 0, 0, 5, 1, 5, 1, 1, 0, zero, 0).
kc2(141, 4, 1, 4, 26, 51, 199.25, 0.09, 11.25, 17.71, 2241.58, 0.07, 124.53, 19, 0, 5, 0, 9, 6, 36, 15, 7, 0, zero, 0).
kc2(167, 2, 1, 2, 11, 27, 102.8, 0.15, 6.67, 15.42, 685.32, 0.03, 38.07, 9, 0, 0, 0, 8, 6, 17, 10, 3, 0, zero, 0).
kc2(187, 1, 1, 1, 6, 15, 49.83, 0.43, 2.33, 21.36, 116.27, 0.02, 6.46, 4, 0, 0, 0, 4, 6, 8, 7, 1, 0, zero, 0).
kc2(196, 12, 9, 9, 55, 187, 1001.86, 0.07, 13.57, 73.85, 13591.9, 0.33, 755.11, 45, 3, 5, 0, 11, 30, 113, 74, 23, 0, zero, 0).
kc2(223, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(253, 1, 1, 1, 2, 5, 11.61, 0.67, 1.5, 7.74, 17.41, 0, 0.97, 0, 0, 0, 0, 3, 2, 3, 2, 1, 0, zero, 0).
kc2(272, 4, 3, 4, 33, 84, 408.07, 0.11, 8.86, 46.05, 3615.96, 0.14, 200.89, 24, 3, 3, 1, 11, 18, 55, 29, 7, 0, zero, 0).
kc2(277, 2, 1, 2, 12, 15, 53.77, 0.33, 3, 17.92, 161.32, 0.02, 8.96, 6, 3, 1, 0, 6, 6, 9, 6, 3, 0, zero, 0).
kc2(294, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(295, 5, 1, 1, 10, 33, 118.3, 0.14, 7, 16.9, 828.13, 0.04, 46.01, 6, 0, 1, 0, 7, 5, 23, 10, 9, 0, zero, 0).
kc2(327, 4, 3, 3, 20, 40, 178.38, 0.07, 15, 11.89, 2675.66, 0.06, 148.65, 16, 0, 2, 0, 15, 7, 26, 14, 7, 0, zero, 0).
kc2(364, 5, 1, 5, 64, 189, 1005.84, 0.06, 15.64, 64.3, 15734.3, 0.34, 874.13, 50, 0, 7, 0, 12, 28, 116, 73, 9, 0, zero, 0).
kc2(366, 5, 1, 4, 59, 146, 810.97, 0.05, 19.27, 42.09, 15624.7, 0.27, 868.04, 51, 1, 5, 0, 17, 30, 78, 68, 9, 0, zero, 0).
kc2(377, 1, 1, 1, 5, 5, 11.61, 0.67, 1.5, 7.74, 17.41, 0, 0.97, 2, 0, 1, 0, 3, 2, 3, 2, 1, 0, zero, 0).
kc2(388, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(398, 4, 1, 4, 29, 47, 206.44, 0.14, 7.27, 28.39, 1501.37, 0.07, 83.41, 19, 6, 2, 0, 10, 11, 31, 16, 5, 0, zero, 0).
kc2(406, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(447, 4, 1, 4, 56, 105, 546.99, 0.07, 13.98, 39.13, 7645.46, 0.18, 424.75, 44, 3, 3, 0, 15, 22, 64, 41, 7, 1, one, 0.0178571).
kc2(473, 17, 5, 11, 104, 356, 2159.53, 0.04, 22.27, 96.95, 48102.4, 0.72, 2672.36, 86, 5, 11, 0, 16, 51, 214, 142, 33, 3, one, 0.0288462).
kc2(474, 6, 6, 6, 34, 80, 403.55, 0.06, 16.29, 24.78, 6572.12, 0.13, 365.12, 27, 1, 4, 0, 19, 14, 56, 24, 11, 1, one, 0.0294118).
kc2(483, 5, 1, 3, 210, 687, 4305.28, 0.02, 41.37, 104.08, 178095, 1.44, 9894.18, 164, 3, 41, 0, 17, 60, 395, 292, 9, 8, one, 0.0380952).
kc2(490, 2, 1, 2, 44, 66, 326.98, 0.09, 11.12, 29.41, 3635.21, 0.11, 201.96, 22, 12, 7, 0, 14, 17, 39, 27, 3, 2, one, 0.0454545).
kc2(494, 10, 5, 6, 58, 176, 949.05, 0.05, 21.54, 44.06, 20441, 0.32, 1135.61, 50, 4, 2, 0, 16, 26, 106, 70, 19, 3, one, 0.0517241).
kc2(497, 4, 1, 4, 49, 126, 618.27, 0.06, 16.67, 37.1, 10304.5, 0.21, 572.47, 39, 2, 5, 0, 12, 18, 76, 50, 7, 3, one, 0.0612245).
kc2(514, 3, 1, 1, 14, 32, 128, 0.22, 4.5, 28.44, 576, 0.04, 32, 9, 0, 3, 0, 6, 10, 17, 15, 5, 2, one, 0.142857).
