kc2(3, 26, 12, 13, 175, 500, 3123.96, 0.03, 29.48, 105.96, 92103.1, 1.04, 5116.84, 142, 7, 19, 4, 18, 58, 310, 190, 51, 1, one, 0.00571429).
kc2(11, 2, 1, 1, 14, 11, 36.54, 0.27, 3.75, 9.74, 137.03, 0.01, 7.61, 3, 9, 0, 0, 6, 4, 6, 5, 3, 0, zero, 0).
kc2(23, 10, 4, 5, 63, 157, 829.81, 0.05, 18.2, 45.59, 15102.5, 0.28, 839.03, 55, 2, 4, 0, 14, 25, 92, 65, 19, 0, zero, 0).
kc2(50, 3, 1, 2, 23, 40, 183.4, 0.15, 6.77, 27.09, 1241.47, 0.06, 68.97, 11, 6, 4, 0, 11, 13, 24, 16, 5, 0, zero, 0).
kc2(58, 1, 1, 1, 6, 11, 34.87, 0.29, 3.5, 9.96, 122.04, 0.01, 6.78, 4, 0, 0, 0, 7, 2, 9, 2, 1, 0, zero, 0).
kc2(59, 1, 1, 1, 4, 9, 25.27, 0.33, 3, 8.42, 75.8, 0.01, 4.21, 2, 0, 0, 0, 6, 1, 8, 1, 1, 0, zero, 0).
kc2(63, 2, 1, 2, 22, 34, 141.78, 0.17, 6, 23.63, 850.66, 0.05, 47.26, 8, 1, 4, 0, 10, 14, 34, 24, 1, 0, zero, 0).
kc2(87, 4, 1, 4, 46, 114, 564.78, 0.06, 15.53, 36.37, 8769.75, 0.19, 487.21, 35, 1, 7, 1, 13, 18, 71, 43, 7, 0, zero, 0).
kc2(89, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, zero, 0).
kc2(93, 1, 1, 1, 16, 10, 30, 0.33, 3, 10, 90, 0.01, 5, 5, 0, 0, 0, 4, 5, 4, 7, 1, 0, zero, 0).
kc2(96, 1, 1, 1, 4, 23, 87.57, 0.92, 1.08, 80.83, 94.87, 0.03, 5.27, 4, 0, 0, 0, 1, 0, 1, 0, 1, 0, zero, 0).
kc2(97, 5, 1, 4, 45, 117, 626.83, 0.07, 13.76, 45.55, 8625.23, 0.21, 479.18, 37, 1, 5, 0, 16, 25, 74, 43, 9, 0, zero, 0).
kc2(119, 1, 1, 1, 8, 10, 30, 0.3, 3.33, 9, 100, 0.01, 5.56, 4, 0, 1, 0, 5, 3, 6, 4, 1, 0, zero, 0).
kc2(125, 1, 1, 1, 8, 10, 30, 0.3, 3.33, 9, 100, 0.01, 5.56, 4, 0, 1, 0, 5, 3, 6, 4, 1, 0, zero, 0).
kc2(126, 1, 1, 1, 8, 10, 30, 0.3, 3.33, 9, 100, 0.01, 5.56, 4, 0, 1, 0, 5, 3, 6, 4, 1, 0, zero, 0).
kc2(127, 1, 1, 1, 4, 5, 11.61, 0.67, 1.5, 7.74, 17.41, 0, 0.97, 2, 0, 0, 0, 3, 2, 3, 2, 1, 0, zero, 0).
kc2(157, 1, 1, 1, 3, 10, 25.85, 0.5, 2, 12.92, 51.7, 0.01, 2.87, 2, 0, 0, 0, 1, 2, 1, 6, 1, 0, zero, 0).
kc2(177, 3, 1, 2, 15, 49, 211.77, 0.12, 8.5, 24.91, 1800.08, 0.07, 100, 12, 0, 1, 0, 10, 10, 32, 17, 5, 0, zero, 0).
kc2(181, 3, 1, 2, 15, 49, 211.77, 0.12, 8.5, 24.91, 1800.08, 0.07, 100, 10, 0, 3, 0, 10, 10, 32, 17, 5, 0, zero, 0).
kc2(182, 3, 1, 2, 14, 49, 211.77, 0.12, 8.5, 24.91, 1800.08, 0.07, 100, 10, 0, 1, 1, 10, 10, 32, 17, 5, 0, zero, 0).
kc2(195, 7, 4, 6, 60, 173, 986.18, 0.04, 23.83, 41.38, 23503.9, 0.33, 1305.77, 54, 1, 3, 0, 22, 30, 108, 65, 13, 0, zero, 0).
kc2(198, 6, 4, 4, 33, 84, 412.18, 0.05, 18.29, 22.54, 7536.98, 0.14, 418.72, 26, 2, 3, 0, 16, 14, 52, 32, 11, 0, zero, 0).
