kc2(21, 1, 1, 1, 11, 25, 108.05, 0.27, 3.77, 28.67, 407.26, 0.04, 22.63, 8, 0, 1, 0, 7, 13, 11, 14, 1, 0, zero, 0).
kc2(38, 4, 1, 3, 64, 92, 464.08, 0.14, 7.13, 65.12, 3306.6, 0.15, 183.7, 28, 28, 5, 0, 9, 24, 54, 38, 7, 0, zero, 0).
kc2(39, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(51, 4, 1, 3, 20, 45, 200.67, 0.15, 6.67, 30.1, 1337.83, 0.07, 74.32, 14, 3, 1, 0, 10, 12, 29, 16, 7, 0, zero, 0).
kc2(52, 1, 1, 1, 13, 14, 46.51, 0.67, 1.5, 31, 69.76, 0.02, 3.88, 4, 0, 2, 2, 3, 7, 7, 7, 1, 0, zero, 0).
kc2(55, 4, 1, 3, 26, 53, 249.12, 0.11, 9, 27.68, 2242.11, 0.08, 124.56, 19, 0, 3, 0, 13, 13, 35, 18, 7, 0, zero, 0).
kc2(74, 1, 1, 1, 4, 5, 11.61, 0.67, 1.5, 7.74, 17.41, 0, 0.97, 2, 0, 0, 0, 3, 2, 3, 2, 1, 0, zero, 0).
kc2(79, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, zero, 0).
kc2(114, 1, 1, 1, 4, 5, 11.61, 0.67, 1.5, 7.74, 17.41, 0, 0.97, 2, 0, 0, 0, 3, 2, 3, 2, 1, 0, zero, 0).
kc2(118, 1, 1, 1, 7, 10, 30, 0.3, 3.33, 9, 100, 0.01, 5.56, 4, 0, 0, 0, 5, 3, 6, 4, 1, 0, zero, 0).
kc2(128, 10, 4, 5, 82, 181, 999.76, 0.05, 21.4, 46.73, 21391.5, 0.33, 1188.42, 59, 2, 19, 0, 17, 29, 108, 73, 19, 0, zero, 0).
kc2(132, 1, 1, 1, 7, 9, 25.27, 0.27, 3.75, 6.74, 94.75, 0.01, 5.26, 4, 0, 1, 0, 5, 2, 6, 3, 1, 0, zero, 0).
kc2(142, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, zero, 0).
kc2(156, 1, 1, 1, 4, 8, 16, 0.86, 1.17, 13.71, 18.67, 0.01, 1.04, 2, 0, 0, 0, 1, 3, 1, 7, 1, 0, zero, 0).
kc2(160, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(170, 1, 1, 1, 8, 13, 41.21, 0.67, 1.5, 27.47, 61.81, 0.01, 3.43, 4, 0, 1, 0, 3, 6, 7, 6, 1, 0, zero, 0).
kc2(173, 2, 1, 2, 13, 20, 78.14, 0.17, 6, 13.02, 468.83, 0.03, 26.05, 8, 0, 1, 0, 9, 6, 12, 8, 3, 0, zero, 0).
kc2(200, 3, 3, 2, 19, 35, 145.95, 0.09, 11, 13.27, 1605.42, 0.05, 89.19, 14, 1, 2, 0, 11, 7, 21, 14, 5, 0, zero, 0).
kc2(207, 3, 1, 3, 29, 72, 305.85, 0.09, 10.8, 28.32, 3303.19, 0.1, 183.51, 23, 2, 2, 0, 9, 10, 48, 24, 5, 0, zero, 0).
kc2(221, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(224, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(228, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(230, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(231, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(242, 8, 8, 5, 36, 113, 574.88, 0.04, 23.06, 24.93, 13258.3, 0.19, 736.57, 26, 1, 6, 1, 18, 16, 72, 41, 15, 0, zero, 0).
kc2(244, 1, 1, 1, 2, 8, 24, 0.29, 3.5, 6.86, 84, 0.01, 4.67, 0, 0, 0, 0, 7, 1, 7, 1, 1, 0, zero, 0).
kc2(246, 1, 1, 1, 4, 5, 11.61, 0.5, 2, 5.8, 23.22, 0, 1.29, 2, 0, 0, 0, 4, 1, 4, 1, 1, 0, zero, 0).
kc2(251, 1, 1, 1, 4, 5, 11.61, 0.67, 1.5, 7.74, 17.41, 0, 0.97, 2, 0, 0, 0, 3, 2, 3, 2, 1, 0, zero, 0).
kc2(252, 1, 1, 1, 4, 5, 11.61, 0.67, 1.5, 7.74, 17.41, 0, 0.97, 2, 0, 0, 0, 3, 2, 3, 2, 1, 0, zero, 0).
kc2(257, 1, 1, 1, 5, 5, 11.61, 0.67, 1.5, 7.74, 17.41, 0, 0.97, 2, 0, 0, 0, 3, 2, 3, 2, 1, 0, zero, 0).
kc2(264, 1, 1, 1, 4, 5, 11.61, 0.67, 1.5, 7.74, 17.41, 0, 0.97, 2, 0, 0, 0, 3, 2, 3, 2, 1, 0, zero, 0).
kc2(278, 2, 1, 2, 12, 15, 45, 0.17, 6, 7.5, 270, 0.02, 15, 8, 1, 0, 0, 6, 2, 11, 4, 3, 0, zero, 0).
kc2(279, 1, 1, 1, 5, 8, 24, 0.33, 3, 8, 72, 0.01, 4, 2, 0, 0, 0, 6, 2, 6, 2, 1, 0, zero, 0).
kc2(292, 1, 1, 1, 4, 4, 8, 0.67, 1.5, 5.33, 12, 0, 0.67, 2, 0, 0, 0, 3, 1, 3, 1, 1, 0, zero, 0).
kc2(316, 2, 1, 2, 11, 19, 70.31, 0.18, 5.6, 12.56, 393.73, 0.02, 21.87, 8, 0, 1, 0, 8, 5, 12, 7, 3, 0, zero, 0).
kc2(335, 2, 1, 2, 14, 22, 88, 0.17, 5.79, 15.21, 509.14, 0.03, 28.29, 8, 0, 1, 0, 9, 7, 13, 9, 3, 0, zero, 0).
kc2(339, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, zero, 0).
kc2(340, 2, 1, 2, 21, 34, 141.78, 0.15, 6.87, 20.62, 974.72, 0.05, 54.15, 16, 1, 1, 0, 10, 8, 23, 11, 3, 0, zero, 0).
kc2(341, 2, 1, 2, 13, 18, 64.53, 0.17, 6, 10.75, 387.18, 0.02, 21.51, 8, 1, 2, 0, 8, 4, 12, 6, 3, 0, zero, 0).
kc2(344, 5, 1, 2, 18, 54, 233.38, 0.07, 13.44, 17.36, 3137.72, 0.08, 174.32, 12, 1, 3, 0, 11, 9, 32, 22, 9, 0, zero, 0).
kc2(347, 1, 1, 1, 7, 6, 15.51, 0.4, 2.5, 6.2, 38.77, 0.01, 2.15, 3, 0, 1, 0, 5, 1, 5, 1, 1, 0, zero, 0).
kc2(352, 3, 1, 3, 48, 84, 408.07, 0.06, 17.85, 22.87, 7282.49, 0.14, 404.58, 34, 5, 5, 0, 16, 13, 55, 29, 5, 0, zero, 0).
kc2(362, 29, 7, 14, 174, 466, 2937.56, 0.03, 39.84, 73.74, 117030, 0.98, 6501.69, 133, 4, 32, 2, 23, 56, 272, 194, 57, 0, zero, 0).
