data( -1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.89302,1,18.464,1,4.0334,1,21.674,1,127.33,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.8252,1,8.6812,1,11.2972,1,4.1123,1,4.9562,1,5.7965,1,4.9883,1,0,0,0,0,3.9743,1,0,0,0,0,0,0,0,0,0,0,5.0108,1,13.08,1,12.513,1,0,0,0,0,0,0,0,0,21.7244,1,20.156,1,16.4636,1,0,0,0,0,0,0,25.7264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.4136,1,21.7868,1,21.9656,1,0,0,0,0,0,0,24.2996,1,421.165,-78.2201).
data( -1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1.24762,1,15.604,1,6.3779,1,25.92,1,129.652,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.9587,1,9.4558,1,8.4286,1,4.0514,1,6.0494,1,4.2686,1,3.6629,1,0,0,0,0,6.1694,1,0,0,0,0,0,0,0,0,0,0,6.1802,1,14.411,1,10.654,1,0,0,0,0,0,0,0,0,16.994,1,15.0668,1,18.05,1,0,0,0,0,0,0,14.258,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.2752,1,17.516,1,17.7608,1,0,0,0,0,0,0,24.6572,1,405.67,-100.696).
data( -1,1,1,1,1,1,1,1,1,1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.80248,1,18.091,1,5.9633,1,29.927,1,109.768,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.2486,1,10.4368,1,10.936,1,4.9829,1,5.2103,1,3.8672,1,5.528,1,0,0,0,0,4.5368,1,0,0,0,0,0,0,0,0,0,0,5.7536,1,11.105,1,13.572,1,0,0,0,0,0,0,0,0,25.3076,1,19.2896,1,25.8332,1,0,0,0,0,0,0,17.2388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8752,1,23.3708,1,18.0752,1,0,0,0,0,0,0,20.9204,1,419.64,-103.835).
data( -1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0.85774,1,14.684,1,5.5775,1,21.065,1,108.73,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.3993,1,12.3478,1,8.11,1,4.8245,1,5.0648,1,3.6191,1,5.7818,1,0,0,0,0,6.2675,1,0,0,0,0,0,0,0,0,0,0,5.2064,1,17.985,1,14.157,1,0,0,0,0,0,0,0,0,14.7524,1,25.988,1,15.7328,1,0,0,0,0,0,0,20.7992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5664,1,24.4064,1,16.8428,1,0,0,0,0,0,0,24.6824,1,406.448,-77.6844).
data( -1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.09528,1,15.674,1,4.3529,1,25.327,1,98.86,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.2239,1,8.206,1,9.1846,1,5.1083,1,5.6582,1,3.7649,1,4.6484,1,0,0,0,0,4.6775,1,0,0,0,0,0,0,0,0,0,0,3.7553,1,17.165,1,17.573,1,0,0,0,0,0,0,0,0,18.0572,1,24.8732,1,19.01,1,0,0,0,0,0,0,14.336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.202,1,24.6056,1,15.4328,1,0,0,0,0,0,0,15.4304,1,377.221,-95.1999).
data( -1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.92662,1,16.333,1,4.8935,1,20.292,1,79.57,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.2199,1,8.8006,1,8.4706,1,6.0617,1,3.6419,1,5.7806,1,6.4022,1,0,0,0,0,4.2422,1,0,0,0,0,0,0,0,0,0,0,3.9971,1,14.437,1,19.49,1,0,0,0,0,0,0,0,0,19.8104,1,22.466,1,21.11,1,0,0,0,0,0,0,23.6504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.0116,1,15.038,1,25.9748,1,0,0,0,0,0,0,23.81,1,378.43,-124.691).
data( -1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.7942,1,18.499,1,3.7928,1,24.272,1,112.366,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.8236,1,11.968,1,7.6576,1,5.288,1,5.3051,1,5.3531,1,4.8284,1,0,0,0,0,5.4812,1,0,0,0,0,0,0,0,0,0,0,3.881,1,13.502,1,19.825,1,0,0,0,0,0,0,0,0,24.8324,1,20.8652,1,17.1836,1,0,0,0,0,0,0,21.872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6216,1,21.7712,1,22.226,1,0,0,0,0,0,0,18.356,1,409.365,-74.7117).
data( -1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.03636,1,10.54,1,5.4221,1,25.978,1,90.058,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.7469,1,12.0052,1,7.693,1,5.3699,1,6.1541,1,4.0619,1,4.2545,1,0,0,0,0,5.7062,1,0,0,0,0,0,0,0,0,0,0,5.993,1,12.866,1,10.616,1,0,0,0,0,0,0,0,0,14.2028,1,23.7356,1,25.0088,1,0,0,0,0,0,0,22.9268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7532,1,23.636,1,23.1188,1,0,0,0,0,0,0,15.59,1,375.473,-78.4881).
data( -1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0.7309,1,14.609,1,5.3237,1,20.084,1,105.118,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.8972,1,11.8912,1,10.1362,1,6.0221,1,3.9215,1,5.9387,1,6.0539,1,0,0,0,0,6.0977,1,0,0,0,0,0,0,0,0,0,0,5.5469,1,10.528,1,11.416,1,0,0,0,0,0,0,0,0,25.8044,1,21.7772,1,21.6716,1,0,0,0,0,0,0,23.1368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2836,1,16.3196,1,14.6972,1,0,0,0,0,0,0,23.9432,1,396.949,-99.2088).
data( -1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1.1485,1,18.365,1,4.4909,1,21.973,1,97.108,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.874,1,10.2022,1,9.7546,1,4.7756,1,3.6707,1,5.6009,1,6.4022,1,0,0,0,0,3.6725,1,0,0,0,0,0,0,0,0,0,0,5.1062,1,15.589,1,17.794,1,0,0,0,0,0,0,0,0,22.952,1,15.4532,1,17.078,1,0,0,0,0,0,0,18.9212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.0312,1,22.6484,1,23.39,1,0,0,0,0,0,0,20.582,1,391.583,-84.6813).
