data( -1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.91696,1,12.267,1,5.5181,1,28.178,1,85.924,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.2511,1,10.8286,1,9.2908,1,4.8902,1,4.7243,1,4.4099,1,5.9768,1,0,0,0,0,4.1828,1,0,0,0,0,0,0,0,0,0,0,4.2665,1,19.281,1,14.763,1,0,0,0,0,0,0,0,0,15.3692,1,14.2052,1,18.2768,1,0,0,0,0,0,0,24.1016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7688,1,17.1212,1,16.7924,1,0,0,0,0,0,0,17.0552,1,365.359,-80.622).
data( -1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81886,1,13.456,1,4.4759,1,29.319,1,91.732,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.3205,1,10.1584,1,10.2352,1,3.8756,1,4.0646,1,6.4766,1,6.02,1,0,0,0,0,3.9392,1,0,0,0,0,0,0,0,0,0,0,3.6203,1,12.999,1,14.162,1,0,0,0,0,0,0,0,0,22.9808,1,19.1444,1,16.1708,1,0,0,0,0,0,0,18.428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.6952,1,18.8444,1,18.7244,1,0,0,0,0,0,0,18.512,1,369.173,-73.9677).
data( -1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.77356,1,10.841,1,5.4653,1,20.862,1,126.016,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.9693,1,9.1498,1,8.1478,1,3.6977,1,4.8287,1,5.2916,1,5.0777,1,0,0,0,0,3.8726,1,0,0,0,0,0,0,0,0,0,0,6.4181,1,15.698,1,15.708,1,0,0,0,0,0,0,0,0,25.0004,1,19.5632,1,23.5748,1,0,0,0,0,0,0,23.408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.1884,1,15.59,1,24.9944,1,0,0,0,0,0,0,15.422,1,412.558,-105.413).
data( -1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9007,1,10.381,1,4.1171,1,26.216,1,114.526,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.7128,1,12.5338,1,7.1908,1,3.8399,1,4.0424,1,6.2345,1,4.8947,1,0,0,0,0,4.9778,1,0,0,0,0,0,0,0,0,0,0,3.5081,1,14.358,1,19.9,1,0,0,0,0,0,0,0,0,22.4048,1,24.5396,1,20.6732,1,0,0,0,0,0,0,23.5832,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7424,1,15.2888,1,20.4896,1,0,0,0,0,0,0,21.8708,1,407.926,-90.3825).
data( -1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0.71482,1,12.923,1,6.329,1,23.756,1,116.56,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.3858,1,10.5298,1,9.724,1,5.2199,1,6.4169,1,3.8213,1,5.9897,1,0,0,0,0,4.9655,1,0,0,0,0,0,0,0,0,0,0,3.6161,1,16.525,1,19.635,1,0,0,0,0,0,0,0,0,15.3392,1,15.7664,1,17.4116,1,0,0,0,0,0,0,21.9728,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9328,1,16.4804,1,22.3772,1,0,0,0,0,0,0,18.0572,1,396.449,-93.5015).
data( -1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0.86914,1,17.172,1,3.7361,1,21.841,1,92.782,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.357,1,7.5802,1,7.105,1,6.0008,1,3.9239,1,6.3962,1,5.3756,1,0,0,0,0,4.8503,1,0,0,0,0,0,0,0,0,0,0,5.5721,1,16.608,1,16.746,1,0,0,0,0,0,0,0,0,18.308,1,23.8172,1,22.5716,1,0,0,0,0,0,0,24.6416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.664,1,20.57,1,24.2792,1,0,0,0,0,0,0,24.7964,1,397.563,-80.0305).
data( -1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1.0645,1,12.218,1,3.9623,1,21.692,1,113.758,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.241,1,11.4982,1,8.9464,1,4.0991,1,4.0862,1,6.0773,1,4.1501,1,0,0,0,0,6.017,1,0,0,0,0,0,0,0,0,0,0,3.8324,1,11.716,1,11.977,1,0,0,0,0,0,0,0,0,18.0668,1,25.4444,1,16.0976,1,0,0,0,0,0,0,20.0072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7844,1,24.5276,1,19.3316,1,0,0,0,0,0,0,19.8236,1,388.419,-86.8927).
data( -1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.13122,1,13.925,1,4.2494,1,22.27,1,80.524,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.8291,1,12.4204,1,8.7742,1,6.2369,1,6.2606,1,6.4415,1,3.917,1,0,0,0,0,6.1796,1,0,0,0,0,0,0,0,0,0,0,3.7601,1,13.125,1,14.658,1,0,0,0,0,0,0,0,0,24.578,1,18.104,1,16.0904,1,0,0,0,0,0,0,25.0856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.3368,1,16.4516,1,17.0072,1,0,0,0,0,0,0,19.34,1,362.696,-103.383).
data( -1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.89194,1,16.257,1,4.403,1,20.198,1,89.488,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.6192,1,8.9722,1,11.3512,1,6.476,1,6.0311,1,6.3626,1,4.1531,1,0,0,0,0,4.616,1,0,0,0,0,0,0,0,0,0,0,6.3101,1,15.756,1,18.863,1,0,0,0,0,0,0,0,0,24.9272,1,24.4472,1,15.9632,1,0,0,0,0,0,0,22.1948,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2124,1,16.7288,1,24.4964,1,0,0,0,0,0,0,24.4712,1,399.19,-69.5011).
data( -1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.2526,1,18.324,1,6.2069,1,26.557,1,79,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.3412,1,10.9246,1,11.3098,1,4.8623,1,5.7923,1,4.1765,1,4.1207,1,0,0,0,0,5.9723,1,0,0,0,0,0,0,0,0,0,0,3.6335,1,18.982,1,16.218,1,0,0,0,0,0,0,0,0,18.926,1,24.3248,1,18.0308,1,0,0,0,0,0,0,24.2084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.344,1,15.9104,1,17.4356,1,0,0,0,0,0,0,19.0916,1,377.945,-82.283).
