data( -1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,0.79252,1,14.576,1,4.6682,1,26.847,1,97.582,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.9364,1,8.9464,1,10.003,1,6.4547,1,4.0802,1,4.0199,1,5.0147,1,0,0,0,0,5.2685,1,0,0,0,0,0,0,0,0,0,0,4.4504,1,19.097,1,18.706,1,0,0,0,0,0,0,0,0,18.5576,1,19.6784,1,18.8672,1,0,0,0,0,0,0,21.8144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8772,1,15.8768,1,18.3752,1,0,0,0,0,0,0,18.248,1,390.738,-73.8512).
data( -1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.27072,1,14.253,1,6.0779,1,25.059,1,127.978,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6.1784,1,9.3844,1,8.6608,1,6.398,1,5.3216,1,5.0282,1,5.5754,1,0,0,0,0,5.3747,1,0,0,0,0,0,0,0,0,0,0,5.2586,1,16.727,1,10.147,1,0,0,0,0,0,0,0,0,15.7616,1,19.3964,1,14.69,1,0,0,0,0,0,0,23.5916,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.8444,1,24.812,1,23.54,1,0,0,0,0,0,0,14.4956,1,416.824,-79.5139).
data( -1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.757,1,17.185,1,5.4758,1,27.527,1,76.198,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.7143,1,9.3472,1,12.7522,1,4.4822,1,3.8213,1,4.4021,1,5.834,1,0,0,0,0,5.3876,1,0,0,0,0,0,0,0,0,0,0,6.4232,1,11.312,1,17.684,1,0,0,0,0,0,0,0,0,17.0024,1,15.2552,1,15.1484,1,0,0,0,0,0,0,20.9432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.524,1,22.7096,1,16.2728,1,0,0,0,0,0,0,18.8432,1,359.002,-74.0914).
data( -1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1.1527,1,17.659,1,4.3319,1,21.644,1,107.266,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.813,1,12.5764,1,10.408,1,5.4656,1,5.0579,1,4.2431,1,6.3998,1,0,0,0,0,5.3675,1,0,0,0,0,0,0,0,0,0,0,5.5925,1,13.253,1,14.768,1,0,0,0,0,0,0,0,0,20.4656,1,24.4136,1,24.4376,1,0,0,0,0,0,0,21.3188,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3968,1,23.2904,1,14.5172,1,0,0,0,0,0,0,19.946,1,413.784,-93.5308).
data( -1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.72454,1,17.367,1,6.4481,1,25.355,1,106.504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.6253,1,8.374,1,7.7536,1,5.7293,1,4.0394,1,5.4641,1,5.3795,1,0,0,0,0,3.5258,1,0,0,0,0,0,0,0,0,0,0,5.7317,1,12.947,1,19.801,1,0,0,0,0,0,0,0,0,15.65,1,24.2144,1,19.7444,1,0,0,0,0,0,0,17.3552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2008,1,14.252,1,19.2548,1,0,0,0,0,0,0,21.6812,1,394.122,-84.5019).
data( -1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,0.90124,1,13.593,1,5.8577,1,25.633,1,86.308,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.8846,1,11.2204,1,8.62,1,6.3338,1,4.2788,1,6.0503,1,4.409,1,0,0,0,0,3.7967,1,0,0,0,0,0,0,0,0,0,0,6.1376,1,15.323,1,12.43,1,0,0,0,0,0,0,0,0,16.9736,1,15.6248,1,21.5384,1,0,0,0,0,0,0,24.086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3152,1,19.6244,1,24.9008,1,0,0,0,0,0,0,22.5164,1,384.357,-89.0443).
data( -1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1.26184,1,11.897,1,5.1773,1,25.322,1,71.422,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5932,1,11.0248,1,9.0376,1,5.8889,1,3.7787,1,3.6767,1,4.4087,1,0,0,0,0,5.1065,1,0,0,0,0,0,0,0,0,0,0,4.9256,1,14.858,1,15.529,1,0,0,0,0,0,0,0,0,18.8228,1,22.7408,1,18.296,1,0,0,0,0,0,0,14.6372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8684,1,15.4652,1,21.6488,1,0,0,0,0,0,0,20.5856,1,345.973,-98.066).
data( -1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1.05442,1,15.374,1,5.7488,1,24.038,1,74.44,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5.144,1,12.337,1,8.9476,1,4.7708,1,4.7663,1,6.1889,1,5.0006,1,0,0,0,0,3.932,1,0,0,0,0,0,0,0,0,0,0,4.7579,1,18.711,1,15.167,1,0,0,0,0,0,0,0,0,16.8824,1,16.6016,1,24.9524,1,0,0,0,0,0,0,14.0744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.4572,1,22.094,1,17.534,1,0,0,0,0,0,0,17.8868,1,354.861,-102.695).
data( -1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1.1311,1,14.756,1,6.4853,1,20.624,1,101.482,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.7097,1,8.9902,1,10.6444,1,4.5848,1,4.7225,1,6.1457,1,5.5631,1,0,0,0,0,4.1672,1,0,0,0,0,0,0,0,0,0,0,6.3359,1,19.103,1,11.964,1,0,0,0,0,0,0,0,0,14.5676,1,16.5092,1,25.6304,1,0,0,0,0,0,0,23.276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2068,1,17.1464,1,21.08,1,0,0,0,0,0,0,25.8716,1,390.697,-72.1339).
data( -1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1.12456,1,10.476,1,6.3689,1,23.97,1,97.84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.829,1,11.9038,1,9.229,1,3.845,1,4.2278,1,6.3812,1,3.5225,1,0,0,0,0,5.8898,1,0,0,0,0,0,0,0,0,0,0,4.5344,1,14.683,1,13.829,1,0,0,0,0,0,0,0,0,15.1364,1,20.8244,1,18.2576,1,0,0,0,0,0,0,16.58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5688,1,19.3244,1,22.1588,1,0,0,0,0,0,0,21.4352,1,376.94,-84.8308).
